id,chapter_title,paragraph,quote,source_url,created_at,title,content
82,CHAPTER I,"Lorenza’s statement is mainly the itinerary of the
wanderings of herself and husband about Europe
from their marriage to her imprisonment in Paris in
1773. Suchfactsas it purports to give as to the
character of their wanderings are very meagre, and
coloured so as to depict her in a favourable light. Thedossiercontaining the particulars of her arrest is in[Pg 20]the Archives of Paris, where it wasdiscoveredby the
French Government in 1786, and where it is still to be
seen. Query: considering the suspicious circumstances
that led to its discovery, is thedossiera forgery?",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
83,CHAPTER I,"Opposed to the evidence of theCourier de l’Europeare the character, secret motives, and avowed enmity
of the Editor.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
84,CHAPTER I,"As to the life of Balsamo,[4]published anonymously
in Rome in 1791, under the auspices of the Inquisition,
into whose power Cagliostro had fallen, the tone of
hostility in which it is written, excessive even from an
ultra-Catholic point of view, its lack of precision, and
the absence of dates which makes it impossible to verify
its statements, have caused critics of every shade
of opinion, to consider it partially, if not wholly,
unauthenticated.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
115,CHAPTER I,"Considering that accuracy, to which no importance
has been attached in all previous books on Cagliostro,
is the main object of this, after such a statement the
continuation of Balsamo’s history would appear to be
superfluous. Apart, however, from their romantic
interest, Balsamo’s subsequent adventures are really
an aid to accuracy. For the character of the man as
revealed by them will be found to be so dissimilar to
Cagliostro’s as to serve more forcibly than any argument
to prove how slight are the grounds for identifying
the two.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
85,CHAPTER I,"It purports to be the confession of Cagliostro,
extracted either by torture or the fear of torture, during
his trial by the Inquisition. That Cagliostro did
indeed “confess” is quite likely. But what sort of
value could such a confession possibly have? The
manner in which the Inquisition conducted its trials
has rendered its verdicts suspect the world over. His
condemnation was decided on from the very start, as
the charge on which he was arrested proves—as will
be shown in due course—and to escape torture, perhaps
also in the hope of acquittal, Cagliostro was ready
enough to oblige his terrible judges and “confess”
whatever they wished.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
86,CHAPTER I,[Pg 21],,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
87,CHAPTER I,"It is, moreover, a question whether the adventures
related in theVie de Joseph Balsamoare those of one or
of several persons. As it is quite inconceivable that the
Cagliostro of the Necklace Affair could ever have been
the very ordinary adventurer here depicted, it has been
suggested—and there is much to support the view—that
Giuseppe Balsamo, as known to history, is a sort of
composite individual manufactured out of all the rogues
of whom the Inquisition-writer had any knowledge.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
88,CHAPTER I,"One thing, however, may be confidently asserted:
whether the exploits of Giuseppe Balsamo were partially
or wholly his, imaginary or real, they are at any rate
typical of the adventurer of the age.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
89,CHAPTER I,"Like Cagliostro, he boasted a noble origin, and
never failed on the various occasions of changing his
name to give himself a title. There is, however, no
reason to suppose that he was in any way related to, or
even aware of the existence of the aristocratic family
of the same name who derivedtheirtitle from the
little town of Balsamo near Monza in the Milanese.
As a matter of fact the name was a fairly common
one in Italy, and the Balsamos of Palermo were of
no consequence whatever. Nothing is known of
Giuseppe’s father, beyond the fact that he was a
petty tradesman who became bankrupt, and died at
the age of forty-five, a few months after the birth
of his son. Pietro Balsamo wasthoughtto be of
mixed Jewish and Moorish extraction, which would
account for his obscurity and the slight esteem in
which his name was held in Palermo, where the
Levantines were the scum of the population.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
90,CHAPTER I,"Such scant consideration as the family may have
enjoyed was due entirely to Giuseppe’s mother, who[Pg 22]though of humble birth was of good, honest Sicilian
stock. Through her he could at least claim to have
had a great-grandfather, one Matteo Martello, whom
it has been supposed Cagliostro had in mind when in
his fantastic account of himself at the time of the
Necklace Affair he claimed to be descended from
Charles Martel, the founder of the Carlovingian
dynasty. This Matteo Martello had two daughters,
the youngest of whom Vincenza married Giuseppe
Cagliostro of Messina, whose name and relationship
to Giuseppe Balsamo is the chief argument in the
attempt to prove the identity of the latter with Cagliostro.
Vincenza’s elder sister married Giuseppe
Braconieri and had three children, Felice, Matteo, and
Antonio Braconieri. The former was Giuseppe’s mother.
He had also a sister older than himself, Maria, who
became the wife of Giovanni Capitummino. On the
death of her husband she returned with her children
to live with her mother, all of whom Goethe met when
in Palermo in 1787.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
91,CHAPTER I,"The poverty in which Pietro Balsamo died obliged
his widow to appeal to her brother for assistance.
Fortunately they were in a position and willing to come
to her relief. Matteo, the elder, was chief clerk in
the post-office at Palermo; while Antonio was bookkeeper
in the firm of J. F. Aubert & Co. Both
brothers, as well as their sister, appear to have been
deeply religious, and it is not unlikely that the severity
and repression to which Giuseppe was continually subjected
may have fostered the spirit of rebellion, already
latent in him, which was to turn him into the blackguard
he became.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
92,CHAPTER I,"It manifested itself at an early age. From the[Pg 23]Seminary of San Rocco, where he received his first
schooling, he ran away several times. As the rod,
which appears to have played an important part in the
curriculum of the seminary, failed to produce the beneficial
results that are supposed to ensue from its frequent
application, his uncles, anxious to get rid of so
troublesome a charge, decided to confide the difficult
task of coaxing or licking him into shape to the Benfratelli
of Cartegirone. Giuseppe was accordingly enrolled
as a novice in this brotherhood, whose existence
was consecrated to the healing of the sick, and placed
under the supervision of the Convent-Apothecary.
He was at the time thirteen.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
93,CHAPTER I,"According to the Inquisition-biographer, it was in
the laboratory of the convent that Cagliostro learnt
“the principles of chemistry and medicine” which he
afterwards practised with such astonishing results. If
so, he must have been gifted with remarkable aptitude,
which both his conduct and brief sojourn at Cartegirone
belie. For whatever hopes his mother and uncles may
have founded on the effect of this pious environment
were soon dispelled. He had not been long in the
convent before he manifested his utter distaste for the
life of a Brother of Mercy. Naturally insubordinate
and bold he determined to escape; but as experience
had taught him at the Seminary of San Rocco that
running away merely resulted in being thrashed and
sent back, and as he had neither the means nor the
desire to go anywhere save home to Palermo, he
cunningly cast about in his mind to obtain his release
from the Brothers themselves. This was not easy to
accomplish, but in spite of the severe punishment his
wilfully idle and refractory conduct entailed he was[Pg 24]persistent and finally succeeded in wearing out the
patience of the long-suffering monks.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
94,CHAPTER I,"From the manner in which he attained his object
Carlyle detects in him a “touch of grim humour—or
deep world-irony, as the Germans call it—the surest
sign, as is often said, of a character naturally great.”
It was a universal custom in all religious associations
that one of their number during meals should read
aloud to the others passages from the Lives of the
Saints. This dull and unpopular task having one day
been allotted to Giuseppe—probably as a punishment—he
straightway proceeded, careless of the consequences,
to read out whatever came into his head,
substituting for the names of the Saints those of the
most notable courtezans of Palermo. The effect of
this daring sacrilege was dire and immediate. With
fist and foot the scandalized monks instantly fell upon
the boy and having belaboured him, as the saying is,
within an inch of his life, indignantly packed him back
to Palermo as hopelessly incorrigible and utterly unworthy
of ever becoming a Benfratello.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
